Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,Step21,Step22,Step23,Step24,Step25,Step26,Step27,Step28,Step29,Step30,Step31,Step32,Step33,Step34,Step35,Step36,Step37,Step38,Step39,Step40,Step41,Step42,Step43,Step44,Step45,Step46,Step47,Step48,Step49,Step50
9,14,2,3,8,13,18,48,49,38,39,44,43,42,41,46,40,35,36,37,33,28,23,22,12,11,6,7,5,0,1,10,15,20,21,17,16,27,31,32,30,25,26,24,19,34,29,4,45,47
9,8,7,11,12,1,6,0,5,10,16,21,20,15,37,33,38,44,49,48,47,42,41,46,45,40,36,31,30,25,22,27,32,26,28,23,18,19,14,13,17,24,29,34,39,43,35,2,3,4
15,20,25,30,35,32,31,26,27,23,22,28,29,24,19,18,13,8,7,2,3,4,9,14,17,16,21,37,36,40,41,42,38,43,44,39,34,33,49,48,47,46,45,10,5,0,1,6,11,12
21,16,22,27,23,24,18,19,14,9,4,3,2,1,0,5,6,10,11,12,17,15,20,25,26,32,37,36,41,42,43,49,44,39,29,34,33,38,48,47,46,45,40,35,30,31,28,13,8,7
5,11,10,6,1,0,7,12,13,14,19,26,21,20,25,31,16,17,18,23,22,27,28,29,34,33,38,39,44,49,48,43,42,41,47,46,30,35,36,37,32,15,40,45,8,9,4,3,2,24
28,33,32,37,42,41,35,40,45,46,47,48,49,44,43,38,39,34,29,24,18,23,22,27,21,30,26,31,36,15,20,25,5,10,11,6,7,12,13,14,9,8,3,4,19,17,16,2,1,0
14,13,21,16,15,11,17,18,7,8,9,4,2,3,1,0,5,6,10,20,25,26,32,31,36,41,40,45,46,35,30,42,38,37,33,28,24,19,23,22,27,39,44,49,48,47,43,34,29,12
46,45,47,42,41,36,30,35,40,43,48,44,39,34,33,37,32,38,28,27,26,25,16,15,20,21,17,18,13,14,19,24,23,22,1,0,5,6,11,12,7,8,9,3,2,10,29,31,49,4
48,47,46,41,40,45,36,35,30,31,32,26,25,20,17,16,11,8,3,2,6,1,0,5,10,15,29,24,19,14,13,18,23,22,27,28,33,34,38,43,49,44,42,37,39,21,12,7,9,4
25,23,18,17,22,24,29,34,33,38,32,36,35,30,37,40,45,46,42,47,48,44,39,27,26,21,16,15,10,6,7,8,9,14,13,12,11,2,1,0,5,28,19,20,31,41,43,49,4,3
39,34,38,32,28,33,37,36,35,40,45,46,47,43,49,44,48,42,41,31,30,25,20,21,22,23,24,19,9,8,13,18,17,16,11,10,5,6,7,2,3,4,1,0,15,12,14,29,27,26
34,39,44,49,48,43,42,36,37,27,31,26,21,22,17,18,19,14,13,12,6,1,2,7,8,3,4,9,29,24,23,28,33,38,45,25,20,15,16,11,10,5,0,32,30,35,40,46,47,41
24,19,18,13,8,3,2,6,7,12,17,21,22,23,28,29,34,33,38,39,44,43,42,37,36,41,40,35,31,26,25,30,27,32,46,47,48,49,9,4,14,1,0,5,10,15,20,16,11,45
15,20,26,27,28,29,24,19,13,14,12,17,16,21,22,23,25,30,35,40,45,46,41,42,47,48,43,33,31,32,37,38,36,5,10,0,1,2,3,4,9,18,8,7,6,11,34,39,44,49
31,37,32,27,29,33,38,43,48,47,42,41,40,45,46,36,35,30,25,20,21,16,15,10,11,12,17,18,24,23,28,34,39,44,49,22,26,5,6,1,2,3,4,9,8,13,14,19,7,0
22,21,26,33,32,27,29,23,24,19,18,17,16,10,5,11,15,20,25,31,36,41,46,45,40,35,37,38,34,39,44,49,48,43,42,47,30,6,1,0,2,3,4,9,14,13,12,7,8,28
43,48,49,44,33,29,24,19,18,14,9,4,3,8,13,12,17,22,21,25,30,31,32,37,41,36,42,45,46,47,38,39,34,28,23,27,26,35,40,20,15,11,6,7,2,1,0,5,10,16
10,15,21,26,22,27,32,36,35,40,45,46,41,42,47,48,43,44,39,38,37,33,28,23,18,13,19,14,8,9,4,3,2,7,6,11,16,12,17,5,0,1,20,30,25,31,49,29,24,34
15,10,12,13,18,24,19,23,28,29,33,37,38,42,47,48,49,44,39,34,21,16,17,11,6,7,8,3,2,1,0,5,20,25,26,27,32,31,35,30,45,46,40,41,36,43,22,14,4,9
15,20,25,26,21,16,6,5,10,11,12,18,32,37,42,47,41,36,35,40,45,46,48,49,44,43,38,33,34,29,28,23,19,14,9,4,3,8,2,7,13,17,22,27,31,30,39,24,1,0
38,33,28,23,18,14,13,8,7,12,11,16,17,22,21,27,32,37,42,41,31,36,26,25,30,35,40,45,47,48,44,39,43,49,34,29,24,19,9,4,3,2,1,0,5,6,10,15,20,46
30,25,26,21,15,16,17,12,18,13,14,8,9,4,3,2,1,6,11,10,5,0,7,20,38,34,33,27,32,31,28,23,24,29,43,42,47,48,49,44,39,19,22,37,36,41,40,35,45,46
24,29,34,33,39,44,43,38,37,31,27,23,22,12,7,6,1,2,3,4,9,8,13,14,19,18,17,16,21,20,15,26,25,30,36,35,40,41,32,28,42,48,49,47,46,45,10,11,5,0
39,44,49,48,47,43,37,38,33,34,29,24,23,18,13,12,17,22,27,28,31,26,32,36,41,40,35,30,25,20,15,11,16,21,5,6,7,2,3,4,9,14,19,8,1,0,10,46,45,42
23,18,17,3,2,7,6,11,1,0,5,12,13,8,9,4,14,19,24,27,28,32,31,30,25,26,20,15,16,10,21,22,29,33,38,42,36,41,40,45,46,47,48,49,43,44,39,34,37,35
46,41,42,37,27,17,12,11,7,2,1,6,5,10,15,20,25,28,22,23,18,19,24,29,33,32,26,21,16,9,3,8,13,14,4,31,36,38,44,39,43,49,48,47,45,40,35,30,34,0
48,49,44,39,38,43,47,42,37,36,31,26,21,22,25,27,33,34,29,28,23,24,19,18,12,17,16,11,7,2,3,4,9,14,13,8,6,1,0,5,10,15,20,30,35,40,41,46,45,32
4,3,7,2,12,13,18,29,28,33,34,38,32,31,26,27,22,21,15,16,20,25,30,35,37,36,42,41,40,45,46,47,43,44,49,48,39,14,8,9,11,6,1,0,5,10,17,23,24,19
39,44,48,49,43,38,33,47,41,42,37,40,35,36,32,27,22,28,34,29,24,19,18,23,16,15,20,21,17,12,13,8,7,3,2,9,14,4,1,0,5,10,11,6,30,25,26,31,46,45
0,1,2,3,4,9,8,13,18,12,7,6,17,28,23,22,27,37,41,40,45,46,47,43,49,44,39,38,33,32,31,30,35,42,48,36,26,21,11,16,20,15,10,5,29,24,19,14,34,25
33,32,26,27,22,23,28,29,24,19,14,9,3,4,8,12,17,16,11,10,5,6,7,2,1,0,20,21,15,25,30,31,37,42,38,39,34,44,49,48,43,47,41,36,35,40,45,46,18,13
49,44,39,34,29,28,27,26,31,30,25,15,10,11,16,21,22,17,12,6,1,0,5,2,3,8,7,14,13,18,23,24,19,9,4,38,43,48,41,42,37,36,35,40,45,46,47,33,32,20
1,5,10,15,16,12,7,2,3,8,13,14,9,4,17,23,24,29,38,43,42,37,32,27,22,21,20,25,26,28,33,34,39,44,49,48,41,47,46,45,40,35,36,31,30,11,6,0,18,19
17,11,10,15,16,22,21,20,27,26,31,32,33,38,47,42,41,36,37,46,45,40,35,30,25,0,1,7,2,3,8,9,14,13,12,28,29,39,44,43,48,49,23,18,19,24,34,6,5,4
21,22,23,28,29,24,19,14,13,9,8,3,4,7,6,0,5,10,15,20,25,30,35,36,40,41,46,37,42,43,44,39,33,38,34,27,26,31,32,16,11,12,17,18,2,1,48,49,47,45
20,25,31,36,41,46,45,40,35,30,27,28,23,24,19,14,18,17,22,21,26,32,38,44,43,47,48,42,37,33,39,34,29,12,13,8,4,9,3,2,7,6,5,0,1,10,16,15,11,49
42,37,36,31,25,20,35,40,41,47,46,45,28,27,32,33,29,24,23,18,17,15,16,11,12,7,8,3,2,1,0,5,10,6,14,19,13,21,26,22,9,4,38,49,48,44,39,34,43,30
33,38,39,34,28,29,24,23,18,14,9,13,27,26,22,21,16,11,12,6,5,0,1,2,7,8,3,4,19,17,15,20,25,30,35,36,37,31,32,42,43,44,49,48,47,46,45,40,41,10
0,5,10,11,16,15,20,21,17,18,13,23,22,27,26,31,32,37,36,41,40,35,30,25,42,38,33,28,29,24,19,14,8,3,2,7,12,6,1,9,4,44,49,48,47,46,45,43,39,34
11,12,8,3,13,18,23,24,28,27,26,25,30,31,36,37,32,33,34,39,38,43,48,49,44,42,41,40,46,45,47,35,20,21,22,17,16,15,10,5,1,6,7,2,4,9,14,19,29,0
29,24,19,14,26,27,22,18,13,8,7,2,5,0,1,6,10,11,17,12,16,21,20,15,28,23,34,32,37,42,48,47,46,45,40,35,36,31,30,25,33,38,43,44,49,39,41,3,9,4
10,5,6,0,1,2,3,8,13,18,17,16,15,21,26,25,30,35,36,31,32,37,42,46,45,40,41,47,48,49,44,39,34,29,23,28,22,27,33,38,43,24,19,14,9,4,11,12,7,20
48,43,44,49,39,34,29,28,19,24,23,18,13,14,12,7,8,9,4,3,2,6,1,0,5,10,15,21,17,16,11,20,26,31,36,35,30,40,41,47,38,42,37,32,33,27,22,25,45,46
8,7,2,3,4,9,14,13,17,12,16,21,15,10,11,6,1,5,0,20,25,26,31,27,28,34,29,24,19,18,23,22,30,35,36,41,40,45,46,37,42,43,44,49,48,47,38,33,39,32
14,19,18,23,27,22,21,25,20,16,17,13,9,4,3,2,8,11,6,1,0,5,10,15,37,36,38,33,29,28,24,34,39,44,43,48,49,42,47,46,45,40,41,35,30,31,32,26,12,7
15,10,5,6,7,12,8,3,4,9,14,19,24,29,34,39,38,43,42,41,36,35,30,26,32,27,33,28,23,17,16,21,20,25,31,37,48,47,46,45,40,49,44,22,18,13,11,0,1,2
46,43,42,37,38,44,49,48,47,45,40,41,36,35,30,31,26,27,32,33,34,29,24,23,28,22,18,19,14,13,17,16,21,20,25,15,10,11,6,2,7,12,8,3,4,9,1,0,5,39
12,7,6,11,10,15,16,20,25,30,36,41,42,37,32,33,34,29,28,23,18,24,19,14,13,8,9,3,1,0,5,17,21,26,31,35,40,45,46,47,48,43,44,39,38,27,22,4,2,49
22,21,26,30,25,20,15,10,5,0,1,6,7,2,3,8,9,14,19,24,23,18,13,12,11,16,17,27,28,29,34,33,32,31,36,37,43,42,38,39,44,49,48,47,41,46,40,35,45,4
39,44,49,48,43,38,33,28,34,29,24,23,18,13,8,7,11,10,15,20,25,26,21,22,19,14,9,4,3,2,1,6,12,17,27,35,36,41,37,47,42,46,45,40,30,31,32,16,5,0
42,37,38,39,44,43,48,49,47,46,45,40,35,30,31,26,27,28,32,33,34,29,24,19,13,12,16,21,15,20,25,22,18,17,11,6,10,5,0,1,2,7,8,9,3,4,14,23,36,41
21,26,27,28,29,34,39,44,49,48,47,42,41,36,35,40,45,46,37,32,31,30,25,20,15,16,17,22,23,18,19,24,38,33,43,10,5,0,1,7,2,8,13,14,9,4,3,12,11,6
37,36,35,31,25,26,21,20,10,16,17,22,32,33,34,29,24,19,14,9,4,8,3,2,7,6,1,5,0,13,12,11,15,27,28,23,18,49,48,47,46,41,42,43,38,39,44,45,40,30
23,18,19,14,13,12,7,2,1,0,5,10,11,6,20,21,16,15,17,22,28,32,31,36,25,26,27,33,34,29,24,39,38,37,42,41,46,45,40,35,30,47,48,43,44,49,9,4,3,8
13,18,17,16,21,20,25,15,10,5,7,6,11,12,2,8,4,3,23,28,33,38,39,34,29,24,19,14,9,22,27,32,37,42,43,48,47,46,41,36,26,31,30,35,40,45,49,44,0,1
28,23,24,19,13,12,17,18,9,14,8,7,11,16,21,20,30,35,40,45,46,41,42,36,31,32,33,34,38,39,44,49,48,43,47,37,27,26,25,22,10,15,5,6,1,0,2,3,4,29
42,40,45,46,47,48,43,38,25,30,31,36,35,41,29,24,19,13,12,17,18,23,28,27,32,37,39,44,49,34,33,22,21,16,15,10,6,7,8,3,2,1,0,5,11,26,20,9,14,4
6,10,5,0,16,11,12,13,18,17,21,26,27,28,23,22,20,15,7,8,3,2,1,36,46,47,42,43,49,44,39,38,37,33,32,31,35,40,41,45,48,29,24,19,14,9,4,34,30,25
3,4,9,14,19,24,29,28,27,32,31,30,35,36,41,40,45,46,47,42,37,38,33,34,39,44,43,48,49,10,15,16,11,13,12,17,18,23,22,20,21,26,25,5,6,7,2,1,0,8
46,45,40,41,36,32,26,21,22,27,33,34,29,24,28,23,18,17,12,11,16,15,10,5,0,1,2,7,6,13,8,3,4,9,14,19,31,37,42,43,39,38,47,48,49,44,35,30,25,20
31,26,27,28,23,33,34,39,38,43,42,41,36,37,32,15,16,11,6,5,2,1,10,12,7,8,13,19,18,17,22,21,20,25,30,35,40,45,46,47,48,44,49,29,24,14,9,4,3,0
2,1,0,5,6,7,8,13,12,23,24,19,14,3,4,9,18,17,22,21,15,20,25,30,31,36,35,40,41,42,48,43,47,46,45,26,27,32,37,38,33,34,29,28,39,44,49,11,10,16
44,39,34,29,27,26,25,21,16,15,20,22,23,24,19,14,9,8,12,17,18,13,7,2,1,6,0,5,11,10,32,36,41,42,47,48,49,43,38,33,28,30,35,40,46,45,37,31,3,4
48,49,44,39,38,43,42,47,46,41,36,31,26,27,28,23,24,19,13,22,21,20,15,16,11,6,5,10,17,14,18,12,7,8,9,4,3,2,1,0,25,30,35,40,45,37,32,33,34,29
44,39,38,37,42,43,48,49,29,24,23,18,8,7,12,11,15,10,0,5,6,2,3,4,9,14,13,17,21,16,20,25,30,35,46,45,40,36,31,32,33,34,28,27,22,26,41,47,19,1
39,34,38,43,48,42,47,46,41,36,37,32,27,33,28,22,23,24,29,26,16,11,6,1,2,3,12,17,18,13,14,8,9,4,0,5,10,15,20,21,30,35,40,45,31,25,49,44,19,7
0,5,6,1,2,7,8,9,14,19,18,17,22,23,28,27,32,33,38,42,30,35,31,36,45,46,41,43,48,47,37,39,34,44,49,21,16,12,13,24,29,10,15,20,25,26,40,3,4,11
19,14,9,8,3,4,7,2,1,0,5,10,11,17,12,16,20,21,22,23,18,28,33,32,25,26,27,37,38,34,29,24,13,6,15,31,36,41,46,40,45,47,42,48,49,43,44,39,30,35
19,14,9,4,8,13,18,12,7,11,16,20,25,26,31,30,35,40,41,36,32,37,44,43,48,49,39,38,34,33,28,27,23,22,21,15,10,5,0,3,2,1,6,17,24,29,47,46,42,45
42,43,31,36,37,38,33,28,24,18,19,14,9,4,3,2,1,0,5,11,16,21,22,27,32,26,25,30,35,40,41,46,47,48,49,44,39,34,29,23,13,12,17,7,8,6,10,15,20,45
27,30,35,40,41,42,47,46,45,36,37,34,39,38,33,28,24,19,18,23,17,22,21,15,20,26,25,31,32,29,44,48,49,43,2,1,6,7,8,13,12,11,16,10,5,0,4,9,14,3
0,5,10,6,7,12,13,23,22,26,31,37,48,42,41,47,46,40,35,30,27,32,33,49,44,43,38,39,34,29,24,19,14,9,17,16,21,15,20,25,18,11,1,2,3,4,8,28,36,45
18,13,8,9,14,19,24,23,22,21,25,26,31,32,37,38,33,39,44,43,48,42,46,45,40,36,41,35,30,27,28,29,34,17,16,11,6,5,10,15,20,12,7,2,1,0,3,4,47,49
42,47,48,49,44,39,34,33,28,29,24,19,14,18,22,10,12,13,8,6,11,16,17,21,26,31,36,35,30,27,32,23,9,4,3,2,1,7,5,0,15,20,25,46,40,41,45,38,43,37
33,34,39,44,49,48,47,42,38,37,36,35,30,25,20,21,26,16,22,17,12,11,8,13,14,9,4,3,2,1,0,5,10,6,7,23,24,19,18,27,28,29,32,31,40,45,46,41,43,15
13,12,17,16,21,26,27,22,18,19,14,7,8,3,2,11,6,5,0,1,37,38,39,34,29,28,33,36,35,40,41,46,45,47,42,43,44,49,48,31,32,30,25,20,15,10,4,9,24,23
31,27,13,8,3,4,9,12,7,6,11,16,21,20,25,30,35,40,41,42,38,32,33,28,23,18,19,14,5,0,1,2,17,22,15,10,26,34,39,44,49,43,37,36,46,47,45,24,29,48
19,23,22,17,13,24,29,28,32,36,41,42,47,48,49,44,43,39,38,33,27,26,31,37,30,35,40,45,46,34,14,9,8,3,2,7,6,1,0,5,10,11,12,15,20,21,16,18,4,25
10,5,0,6,7,2,1,11,12,13,14,9,4,3,8,19,23,18,17,21,26,20,25,31,36,30,41,46,47,48,43,38,39,44,49,42,37,32,27,22,28,33,34,29,24,16,15,45,40,35
20,21,15,10,11,6,7,1,2,12,3,4,9,8,13,17,18,19,24,29,34,38,44,43,39,33,22,26,27,23,28,32,37,42,47,41,40,46,48,49,45,35,36,30,25,31,16,14,5,0
20,10,5,11,16,21,26,32,31,30,36,41,42,48,43,38,33,34,39,44,49,47,46,45,40,35,37,27,22,23,24,29,28,18,19,14,4,9,8,3,2,1,6,7,12,17,13,15,25,0
16,11,12,17,22,21,20,25,30,31,26,27,32,33,34,24,29,28,23,18,13,14,9,8,7,2,3,4,19,37,42,41,46,45,40,36,35,43,44,49,48,47,38,39,10,5,6,1,0,15
6,5,10,15,16,11,12,17,39,34,33,32,31,36,42,43,44,49,48,47,46,45,35,30,25,20,21,22,18,13,8,4,9,14,19,24,23,37,41,40,38,26,27,28,29,2,3,7,1,0
40,41,42,43,46,36,31,32,27,22,21,26,25,30,35,45,33,28,29,34,39,44,48,49,38,37,47,20,15,16,17,12,7,2,3,4,9,8,13,14,19,18,23,24,1,6,11,10,5,0
29,34,33,38,39,44,49,48,47,42,41,40,35,30,31,26,16,15,22,27,28,23,24,19,13,8,9,4,3,2,1,0,5,10,11,6,7,12,17,21,25,32,37,36,45,46,43,20,14,18
16,21,22,27,28,23,18,19,24,29,34,37,38,33,39,44,43,48,47,42,41,40,35,30,25,26,31,36,46,45,20,10,0,5,6,1,7,4,3,8,9,13,12,11,15,17,14,2,32,49
21,20,15,16,17,12,7,11,6,1,2,3,8,9,14,13,18,19,23,28,33,34,29,24,26,25,30,35,45,46,42,48,47,40,41,36,37,43,38,39,44,49,32,27,22,31,10,5,0,4
5,11,16,25,26,10,15,20,21,27,22,17,18,23,24,29,34,41,46,45,40,35,30,31,36,37,32,33,39,44,43,38,47,48,49,42,13,12,6,1,7,2,3,4,9,14,8,0,19,28
3,8,13,14,9,4,11,6,5,1,7,2,19,18,29,34,33,28,23,24,12,17,22,27,31,36,37,32,26,21,20,25,30,35,40,45,46,47,41,42,43,44,48,49,39,38,16,15,10,0
29,24,19,14,13,8,9,4,3,12,7,2,1,6,5,11,16,17,18,33,28,23,22,20,25,30,26,35,36,41,42,44,39,34,38,37,40,45,46,47,48,49,43,32,31,27,21,15,10,0
27,26,25,31,30,35,36,37,32,33,28,22,23,24,29,34,38,42,47,48,49,44,39,43,21,20,15,16,11,6,1,2,3,8,4,9,14,13,18,17,7,12,10,5,0,19,46,40,45,41
13,8,3,2,1,5,0,10,6,11,16,17,4,9,14,19,24,23,29,28,33,38,44,49,48,43,42,37,46,41,36,31,30,35,40,45,15,20,25,21,26,27,22,18,12,7,32,34,39,47
18,17,7,2,1,6,11,5,10,15,20,16,25,26,31,37,36,35,40,45,46,47,48,43,39,34,29,24,23,28,33,38,32,27,22,21,19,14,13,8,9,4,3,12,0,41,42,30,49,44
43,48,33,34,39,44,49,42,37,41,40,45,46,47,38,27,26,21,22,23,24,29,28,32,31,36,35,30,25,20,15,10,5,0,1,6,11,16,17,18,13,8,3,2,7,12,14,19,9,4
15,16,17,11,5,0,1,6,18,13,8,9,14,19,24,28,27,21,22,23,42,41,40,46,47,48,43,37,31,36,35,30,25,26,32,29,34,33,38,39,44,49,45,20,10,12,7,2,3,4
26,27,32,33,34,29,23,28,22,21,16,17,12,7,4,9,8,3,2,1,0,5,6,11,10,15,20,25,30,35,36,31,42,47,41,40,45,46,37,43,38,39,44,49,48,24,19,18,13,14
39,38,34,29,23,18,13,17,21,27,22,12,7,2,3,14,9,4,8,6,1,0,5,10,15,20,25,31,36,37,32,26,30,35,40,45,46,47,42,43,48,49,44,33,28,24,19,16,11,41
36,35,30,26,21,15,10,16,11,6,0,1,7,12,8,13,17,18,23,24,29,34,39,38,37,32,33,28,27,22,14,9,3,2,4,19,43,42,47,48,44,49,46,45,40,41,31,25,20,5
48,43,44,49,39,38,28,33,34,29,24,19,18,13,14,9,4,3,8,2,1,7,6,5,0,10,15,21,20,25,30,31,26,36,41,46,47,42,37,32,27,22,17,16,11,12,23,40,35,45
43,38,27,26,20,15,10,25,30,35,40,45,46,47,48,49,44,36,28,29,23,24,19,18,12,16,17,13,8,3,9,4,14,7,2,1,0,5,6,11,22,21,32,37,42,41,39,33,34,31
23,22,17,12,13,14,18,19,24,29,28,27,21,20,25,30,31,37,42,41,40,45,46,47,38,39,44,49,48,43,33,32,36,35,26,16,15,11,10,5,6,7,8,3,2,1,0,4,9,34
0,1,6,2,7,12,11,16,21,20,15,10,5,18,23,24,29,28,27,25,26,31,32,38,33,39,34,44,43,48,49,47,46,41,37,36,42,35,40,45,30,22,17,13,14,9,3,8,4,19
37,39,44,49,43,42,41,45,40,46,47,48,38,33,28,27,32,17,18,23,24,19,14,13,12,11,16,15,20,10,5,0,1,2,8,3,4,9,7,6,29,34,21,22,26,25,30,35,36,31
2,7,12,17,16,15,20,21,26,25,30,35,36,42,47,46,45,40,41,37,38,39,44,33,32,27,22,23,28,24,19,18,13,8,3,4,9,14,6,0,1,5,10,11,34,29,43,49,48,31
2,3,4,9,8,12,13,7,1,0,5,10,11,6,16,15,20,27,32,33,38,37,42,43,48,26,21,22,41,46,45,40,35,30,31,36,28,29,34,39,44,47,49,23,19,18,17,14,24,25
5,0,1,6,10,11,16,17,22,27,23,18,24,29,34,39,38,43,49,44,48,47,46,45,40,35,41,42,37,32,31,26,30,25,20,21,15,14,8,13,12,7,2,3,9,4,19,28,33,36
32,33,34,29,28,23,18,13,12,21,26,27,22,24,19,14,9,8,7,6,5,0,1,2,3,4,11,15,20,16,10,17,38,37,43,48,47,46,41,42,39,44,49,31,36,35,40,45,30,25
31,30,35,40,45,46,47,48,43,44,49,42,37,38,39,34,24,19,14,13,17,11,12,7,8,3,4,9,2,1,6,5,10,16,21,26,22,23,27,32,36,41,33,28,29,18,15,20,25,0
39,38,43,42,41,40,45,46,47,48,49,44,33,28,27,32,31,36,35,30,25,20,22,17,18,19,14,9,8,7,11,10,15,16,24,23,21,26,13,1,0,5,6,12,34,29,4,3,2,37
27,32,33,28,19,24,23,13,14,9,8,7,12,17,16,21,26,31,25,30,35,36,37,42,43,38,39,34,29,18,22,11,10,15,20,0,1,6,2,3,4,5,45,40,41,46,47,48,44,49
14,9,8,7,11,16,15,10,5,6,1,0,13,12,17,21,26,22,23,28,33,32,37,36,35,42,43,38,34,29,24,19,18,27,31,30,25,20,44,49,48,47,46,45,40,41,39,3,2,4
17,12,8,7,2,3,4,9,14,13,18,24,29,34,39,44,42,36,22,23,28,27,32,37,43,38,33,19,21,26,31,40,45,41,46,47,48,49,35,30,25,20,10,15,16,11,6,5,0,1
1,0,5,10,16,17,18,23,24,29,34,33,38,37,36,30,25,20,26,31,35,41,40,45,46,47,48,49,43,42,32,28,27,22,21,19,13,14,9,2,3,4,8,12,11,6,7,15,39,44
14,9,8,7,6,1,0,5,11,13,18,23,27,26,31,30,35,40,41,46,45,42,37,32,33,34,39,38,43,48,49,44,47,36,22,17,24,19,28,29,21,20,15,10,16,12,2,3,4,25
0,1,7,6,5,12,11,10,15,16,20,21,22,23,28,33,34,29,24,19,18,13,8,14,9,4,3,2,43,42,36,37,32,31,30,26,27,41,40,46,47,48,49,44,38,39,25,35,45,17
33,28,27,26,25,20,21,17,18,23,24,29,39,32,36,41,45,40,35,30,31,37,38,43,48,49,44,34,19,3,2,1,0,6,5,10,16,11,12,13,8,14,9,4,7,22,15,42,47,46
7,12,17,13,14,19,24,29,34,39,44,43,38,37,32,33,28,23,18,22,21,26,25,30,35,36,41,42,40,45,46,47,48,49,20,15,10,5,11,6,1,0,2,8,4,3,9,31,27,16
49,48,42,38,39,34,29,28,19,24,23,18,17,16,15,20,21,30,36,37,43,44,33,32,31,35,40,41,46,45,47,26,25,7,2,3,4,9,14,13,8,1,6,11,12,22,27,10,5,0
42,37,32,27,31,30,25,20,15,26,21,22,19,24,23,28,29,17,12,13,7,2,1,6,3,8,4,9,14,18,16,11,10,5,0,35,40,46,41,36,43,48,49,44,39,34,33,38,47,45
45,40,35,42,46,47,48,49,44,39,38,37,33,34,29,24,23,28,27,32,26,31,36,41,43,22,17,18,19,14,8,3,2,1,0,5,10,11,6,7,12,13,9,4,16,21,20,25,30,15
37,36,41,40,20,15,10,11,16,17,12,13,3,2,1,6,7,8,9,4,14,19,18,22,27,28,32,31,26,25,30,35,45,46,47,48,43,44,49,38,29,34,33,24,23,21,39,42,5,0
33,32,37,42,41,46,47,48,49,44,39,30,25,20,21,26,27,28,22,18,19,23,24,29,34,43,38,35,40,45,36,31,15,10,11,7,2,6,5,0,1,12,13,8,3,4,9,14,17,16
16,15,10,5,0,1,6,7,2,3,9,14,13,12,8,18,19,24,29,34,39,42,37,31,36,41,46,45,40,35,30,27,22,23,28,33,32,26,25,20,21,17,11,4,38,43,48,47,49,44
13,12,7,8,9,24,19,14,3,4,0,1,6,5,10,11,16,22,17,18,23,28,31,32,33,38,43,48,42,37,36,40,46,35,30,41,47,49,44,39,34,29,27,21,26,25,20,15,2,45
32,37,42,48,47,46,41,36,35,40,45,15,20,25,21,16,17,12,13,8,3,4,9,14,19,24,29,28,33,38,39,34,44,49,43,23,22,27,26,31,30,11,7,2,1,6,5,10,0,18
44,38,43,48,49,47,42,37,36,31,41,40,45,46,27,32,28,29,24,23,22,18,17,11,19,13,12,8,7,1,6,5,0,3,2,4,9,14,26,21,16,15,10,20,25,30,35,33,34,39
15,20,25,26,31,37,38,43,47,45,40,35,30,36,42,41,46,48,49,44,39,34,33,32,27,28,23,24,19,14,13,12,11,6,1,0,10,5,7,8,3,2,16,17,18,22,21,29,9,4
23,18,17,16,12,7,2,1,6,11,10,15,21,20,25,30,31,33,34,29,24,19,14,9,8,3,4,13,27,26,22,28,32,38,37,42,41,40,35,36,43,44,49,48,47,46,45,5,0,39
12,7,8,2,3,4,9,14,19,24,18,28,27,32,33,38,43,42,41,40,45,46,47,49,44,39,34,29,23,22,16,15,20,21,25,26,31,36,37,30,35,10,5,1,0,6,11,17,13,48
8,13,17,22,16,11,12,7,6,1,2,3,4,9,14,19,24,29,28,32,33,34,39,44,38,43,48,47,45,46,41,36,37,42,26,25,21,27,23,18,10,5,0,15,20,31,35,30,40,49
22,11,12,8,3,4,9,14,19,18,23,34,38,44,43,48,49,47,46,41,42,36,35,40,45,27,26,21,16,17,20,15,10,5,6,1,0,2,7,13,33,32,25,30,31,37,39,29,28,24
24,29,33,28,27,26,31,36,41,35,40,46,42,47,48,49,44,43,38,37,32,25,21,20,15,10,0,1,2,3,9,4,7,12,16,17,13,18,19,14,8,6,5,11,22,23,34,39,30,45
21,16,15,10,5,6,7,31,36,42,41,37,32,26,22,23,18,19,14,9,4,3,8,13,12,17,11,1,0,2,24,29,33,34,39,38,43,48,49,44,35,40,45,46,47,28,27,20,25,30
36,41,46,42,47,48,43,33,28,29,24,19,13,14,9,3,8,4,2,7,6,11,17,18,23,27,26,31,30,25,20,34,39,38,37,32,16,15,10,5,0,1,22,21,12,35,40,45,44,49
4,3,2,1,0,11,6,5,10,15,21,16,17,12,13,23,22,27,26,31,30,35,36,37,38,39,43,44,49,48,47,46,45,40,41,42,32,33,28,29,34,24,19,14,18,8,9,7,20,25
2,7,6,10,5,1,0,4,8,3,9,14,24,19,18,17,22,21,26,25,31,30,40,41,35,36,46,45,47,42,38,33,28,34,29,23,27,32,37,43,39,44,49,48,20,15,16,11,12,13
40,36,35,30,28,34,33,37,38,32,23,24,19,18,7,8,14,9,4,3,13,12,17,21,26,20,16,11,6,5,10,15,25,31,27,29,44,49,48,43,42,47,46,41,45,22,2,1,0,39
43,42,37,41,46,35,30,36,31,22,17,18,23,24,19,14,8,4,9,3,7,12,13,6,2,1,0,5,11,10,15,16,21,26,25,27,28,33,38,44,49,48,47,40,45,39,34,29,32,20
