Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,2,GA,5,1944.2819252657805,0.5052551924841762,62.71429482697468
Map1,3,GA,5,2502.669157594914,0.7063908484868371,69.08060814885538
Map1,4,GA,5,2232.798810884143,0.7377700710974118,62.47758007188151
Map1,5,GA,5,1892.8320716729659,0.5390963893744267,55.8653459380229
Map1,6,GA,5,2237.8080651157406,0.578047264690138,60.41255675347726
Map1,7,GA,5,1771.759023185011,0.4056430191725173,54.474440256808165
Map1,8,GA,5,1610.3620999906248,0.707434966703131,53.412861798724094
Map1,9,GA,5,1894.4924698015946,1.2667328935858588,60.16364302415586
Map1,10,GA,5,1405.850652838872,0.9136370953065978,56.3660988357011
Map1,11,GA,5,2309.662356683278,0.5154988911908234,72.43711829743579
Map1,12,GA,5,2163.433070809034,0.5615062261736217,70.58537912334911
Map1,13,GA,5,2283.797680647154,0.616628903896089,81.32822120649539
Map1,14,GA,5,2032.8478618156946,0.4518933887918415,67.48242177108206
Map1,15,GA,5,2472.119411073104,0.7717519930477383,81.892108695248
Map1,1,GA,6,2021.4309807759985,0.6122765444168596,64.00772582719806
Map1,2,GA,6,2267.8216379983924,0.5426451315244538,55.28254992081247
Map1,3,GA,6,2116.3158416780025,0.5454453170192686,69.1366718154574
Map1,4,GA,6,2223.96267795548,0.7774703671424774,68.80525524800254
Map1,5,GA,6,1903.530399267826,0.563738765050795,56.424482261615346
Map1,6,GA,6,2163.6942208897503,0.492496626409892,68.02124107750622
Map1,7,GA,6,1609.1060035074265,0.41148805359134677,50.355653819665456
Map1,8,GA,6,1502.6395380572833,0.7641883528378823,54.76896182365182
Map1,9,GA,6,2105.734817051564,1.467235286486419,62.2990109557906
Map1,10,GA,6,1586.6258803223404,1.159867428799636,48.6191976298802
Map1,11,GA,6,2142.8961213263933,0.4567810597350963,55.82123421588691
Map1,12,GA,6,2261.2533028376615,0.5536594628811908,65.21043474134588
Map1,13,GA,6,2396.731225160748,0.6133180425274922,72.31874241965906
Map1,14,GA,6,1818.7726076873619,0.41894172352724723,72.7877857953285
Map1,15,GA,6,2541.9704704941996,0.8527356884180097,82.59621367746152
Map1,1,GA,7,1974.8369556688644,0.6275617048218631,54.484976091210406
Map1,2,GA,7,1828.912149939675,0.46906587724961035,59.24962968700086
Map1,3,GA,7,2221.823123575048,0.5578822495695164,63.95219519546059
Map1,4,GA,7,2300.1114433017624,0.8047676417914005,79.14925146043784
Map1,5,GA,7,1804.346060365422,0.543424381036461,59.54875060728775
Map1,6,GA,7,2330.7103563509995,0.5298704403543191,69.2996507672292
Map1,7,GA,7,1695.1227260977603,0.4357101798691918,56.54193268672609
